               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,             0.06556,             0.01634,           0.0091155,             0.32061,             0.42485,             0.25928,            0.048707,             0.06974,           0.0091503,            0.009121,           0.0035526,           0.0035526,            0.057553
                  47,            0.063241,            0.018607,            0.010541,             0.41704,             0.33184,             0.30735,            0.071204,            0.082723,           0.0076711,           0.0068427,           0.0036065,           0.0036065,            0.056607
                  48,            0.065535,            0.015598,           0.0080863,             0.28295,             0.38025,             0.20166,            0.036844,            0.074879,           0.0084677,           0.0060152,           0.0036595,           0.0036595,             0.05566
                  49,            0.070496,            0.017963,           0.0088703,              0.4022,             0.41933,             0.31947,            0.075236,            0.074446,           0.0078882,           0.0078411,           0.0037115,           0.0037115,            0.054712
                  50,            0.063305,            0.017617,           0.0095954,             0.35393,             0.43804,             0.34385,            0.097279,            0.073893,           0.0081228,           0.0079899,           0.0037625,           0.0037625,            0.053763
                  51,            0.068631,            0.016137,           0.0093132,              0.1879,             0.55294,             0.15206,             0.02638,            0.083212,           0.0068747,           0.0049049,           0.0038125,           0.0038125,            0.052813
                  52,            0.075381,            0.014319,           0.0090423,             0.20654,             0.25042,             0.14715,            0.027896,            0.078995,           0.0078839,           0.0064909,           0.0038615,           0.0038615,            0.051862
                  53,            0.070095,            0.015322,           0.0073284,             0.49932,             0.50084,             0.47874,             0.12338,            0.059834,           0.0090056,           0.0062359,           0.0039095,           0.0039095,             0.05091
                  54,            0.058274,            0.016202,           0.0073937,             0.33145,             0.45798,             0.30141,            0.051503,            0.068195,           0.0076377,           0.0056157,           0.0039566,           0.0039566,            0.049957
                  55,            0.057273,            0.016447,           0.0069739,             0.25199,             0.43193,             0.24297,            0.049412,            0.074521,           0.0073791,            0.005793,           0.0040026,           0.0040026,            0.049003
                  56,            0.063064,            0.015298,           0.0066953,              0.4021,             0.57376,             0.42695,            0.089335,            0.070283,           0.0073015,           0.0058752,           0.0040477,           0.0040477,            0.048048
                  57,            0.060455,            0.014942,           0.0070725,             0.43526,             0.43025,             0.46955,             0.12404,            0.064103,           0.0080059,           0.0048737,           0.0040917,           0.0040917,            0.047092
                  58,            0.055974,            0.014746,           0.0083375,             0.23234,             0.57669,             0.23035,            0.048775,            0.071919,           0.0070726,           0.0045103,           0.0041348,           0.0041348,            0.046135
                  59,            0.063368,            0.015073,           0.0075819,             0.43927,             0.59774,             0.49129,             0.13944,            0.064854,           0.0074913,           0.0060246,           0.0041769,           0.0041769,            0.045177
                  60,            0.056577,            0.015137,           0.0067445,             0.26059,              0.6188,             0.35091,            0.064077,            0.064177,           0.0074855,           0.0068583,            0.004218,            0.004218,            0.044218
                  61,            0.055827,            0.013836,            0.007405,             0.29456,             0.49916,             0.28095,            0.053439,            0.075859,           0.0067698,           0.0051073,           0.0042581,           0.0042581,            0.043258
                  62,            0.064221,            0.013195,            0.006334,              0.2577,             0.51975,             0.21059,             0.05222,            0.071824,           0.0077813,            0.009708,           0.0042972,           0.0042972,            0.042297
                  63,            0.070751,            0.014233,           0.0067648,              0.3326,             0.45628,             0.32024,             0.05444,             0.07472,           0.0070687,           0.0084808,           0.0043353,           0.0043353,            0.041335
                  64,            0.066276,            0.012778,           0.0057535,             0.68465,               0.501,             0.60695,              0.1729,            0.058781,           0.0071599,           0.0037145,           0.0043725,           0.0043725,            0.040372
                  65,            0.056891,            0.014639,           0.0069019,             0.44756,             0.56419,             0.43412,            0.075632,            0.071984,           0.0068094,           0.0039907,           0.0044086,           0.0044086,            0.039409
                  66,            0.061937,            0.013607,            0.004484,              0.5244,             0.44286,             0.46598,             0.14247,            0.061674,           0.0078089,           0.0066667,           0.0044438,           0.0044438,            0.038444
