               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.032641,           0.0078067,           0.0010899,             0.98024,                   1,             0.99431,             0.63412,            0.027531,           0.0045881,          0.00061887,           0.0049015,           0.0049015,           0.0049015
                 105,            0.032694,           0.0073715,           0.0016239,             0.98685,             0.99398,             0.99445,             0.63509,            0.025844,           0.0045777,          0.00072886,            0.004852,            0.004852,            0.004852
                 106,            0.030715,           0.0078945,           0.0014021,             0.98543,             0.99096,             0.99406,             0.58084,            0.030126,           0.0046652,          0.00076701,           0.0048025,           0.0048025,           0.0048025
                 107,            0.033027,           0.0081577,           0.0016463,             0.98331,             0.99699,             0.99361,             0.66909,             0.02418,           0.0045046,          0.00093052,            0.004753,            0.004753,            0.004753
                 108,            0.029864,            0.007647,            0.001518,             0.98679,             0.99697,             0.99428,             0.64516,            0.025654,           0.0043897,          0.00072702,           0.0047035,           0.0047035,           0.0047035
                 109,            0.032372,           0.0074145,           0.0014676,             0.99722,              0.9892,             0.99474,             0.58945,             0.02779,           0.0043917,          0.00062785,            0.004654,            0.004654,            0.004654
                 110,            0.032146,           0.0074341,          0.00082447,             0.98913,             0.99699,             0.99492,             0.66575,            0.024769,            0.004341,          0.00059693,           0.0046045,           0.0046045,           0.0046045
                 111,            0.029548,           0.0068743,           0.0014106,             0.99959,             0.99464,               0.995,             0.59206,            0.029538,           0.0044355,          0.00053245,            0.004555,            0.004555,            0.004555
                 112,            0.031649,            0.007542,          0.00098004,             0.99463,             0.99364,             0.99368,             0.64732,             0.02549,           0.0043556,          0.00055673,           0.0045055,           0.0045055,           0.0045055
                 113,            0.028551,           0.0069463,           0.0013107,             0.99998,             0.99697,               0.995,             0.69069,            0.023911,             0.00431,          0.00057305,            0.004456,            0.004456,            0.004456
                 114,            0.027715,           0.0073479,           0.0010795,             0.99298,             0.99699,             0.99497,             0.67551,            0.024154,           0.0042893,          0.00058734,           0.0044065,           0.0044065,           0.0044065
                 115,            0.029059,           0.0076008,           0.0010589,             0.99304,             0.99547,             0.99498,             0.63856,            0.027262,           0.0043476,          0.00062604,            0.004357,            0.004357,            0.004357
                 116,            0.030923,           0.0073755,           0.0010785,             0.99577,             0.99697,               0.995,             0.70752,            0.025529,           0.0043342,          0.00058831,           0.0043075,           0.0043075,           0.0043075
                 117,            0.028147,            0.007476,           0.0012598,             0.99701,              0.9999,             0.99479,             0.68807,            0.024256,           0.0043285,          0.00052546,            0.004258,            0.004258,            0.004258
                 118,             0.02733,            0.007353,           0.0010425,             0.98759,             0.99695,             0.99467,             0.68558,            0.023307,           0.0043575,          0.00047621,           0.0042085,           0.0042085,           0.0042085
                 119,            0.028563,            0.007879,          0.00077067,             0.99655,             0.99398,             0.99473,             0.70151,            0.023664,           0.0042547,           0.0004148,            0.004159,            0.004159,            0.004159
                 120,            0.027096,           0.0068859,          0.00093199,             0.99397,             0.99394,             0.99482,             0.71007,            0.022267,            0.004148,          0.00039651,           0.0041095,           0.0041095,           0.0041095
                 121,            0.027341,           0.0068795,          0.00097703,             0.99697,             0.99106,             0.99488,             0.71082,             0.02343,           0.0041855,          0.00039706,             0.00406,             0.00406,             0.00406
                 122,            0.028692,           0.0067904,          0.00090835,             0.99109,             0.99996,             0.99488,             0.66832,            0.023815,           0.0042886,          0.00045198,           0.0040105,           0.0040105,           0.0040105
                 123,             0.02739,           0.0067281,           0.0010127,             0.99697,             0.99563,             0.99491,             0.70341,            0.021564,           0.0041751,          0.00051111,            0.003961,            0.003961,            0.003961
                 124,            0.026251,            0.007249,           0.0012255,             0.99398,              0.9853,             0.99471,             0.61159,            0.027362,           0.0043801,          0.00078882,           0.0039115,           0.0039115,           0.0039115
                 125,            0.027233,            0.006974,           0.0011886,             0.98705,             0.99998,             0.99485,              0.6724,            0.023966,           0.0042344,          0.00057897,            0.003862,            0.003862,            0.003862
